row_id,parent_row_id,sample_id,group_id,split,network_input_path,descriptor_height_path,source_path,source_kind,prototype_id,rq,cond_rq,ra,cond_ra,robust_range,cond_robust_range,mean_abs_gradient,cond_mean_abs_gradient,gradient_std,cond_gradient_std,gradient_anisotropy,cond_gradient_anisotropy,psd_low_power,cond_psd_low_power,psd_mid_power,cond_psd_mid_power,psd_high_power,cond_psd_high_power,psd_slope,cond_psd_slope,autocorrelation_length_px,cond_autocorrelation_length_px,island_count,cond_island_count,island_mean_area_px,cond_island_mean_area_px
afmv2_969a4aa259ff,afmv2_969a4aa259ff,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_969a4aa259ff.npy,data/plane_corrected_afm/6063/N63_Ctr_002/N63_Ctr_002_plane_corrected.npy,data/plane_corrected_afm/6063/N63_Ctr_002/N63_Ctr_002_plane_corrected.npy,physical_height,3,6.156959534,0.6593087042,4.860370636,0.6805094437,29.92597198,0.7794990213,1.032948852,0.3638643212,1.093146324,0.8964128025,0.1879003346,0.078071201,14.73583031,1.029921482,9.815481186,0.8923469012,6.062501431,-0.2357564501,-4.05633831,-1.380055494,9,-0.3980698993,37,-0.6635207529,442.8108215,0.3379634307
afmv2_ca33a3a6c25e,afmv2_ca33a3a6c25e,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ca33a3a6c25e.npy,data/plane_corrected_afm/6063/N63_Ctr_003/N63_Ctr_003_plane_corrected.npy,data/plane_corrected_afm/6063/N63_Ctr_003/N63_Ctr_003_plane_corrected.npy,physical_height,3,5.606348515,0.4752863203,4.315340996,0.443932405,27.3036747,0.5852706121,0.5109385848,-0.4489580521,0.5516402125,-0.2407535079,0.2740904689,0.8719079112,14.7611208,1.053366996,10.19109154,1.275768578,6.119335175,-0.1817497196,-4.054964066,-1.376498594,17,0.1469067485,99,-0.1053679723,661.9797974,0.8632834806
afmv2_812289c14cda,afmv2_812289c14cda,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_812289c14cda.npy,data/plane_corrected_afm/6063/N63_Ctr_004/N63_Ctr_004_plane_corrected.npy,data/plane_corrected_afm/6063/N63_Ctr_004/N63_Ctr_004_plane_corrected.npy,physical_height,3,5.709474564,0.5097525782,4.306452751,0.4400743493,27.02133751,0.5643584509,0.5278919935,-0.4225598934,0.5681092143,-0.2061684984,0.2305995822,0.4713439406,14.87893677,1.162588129,10.33701038,1.424721997,6.195608139,-0.1092707111,-4.038947582,-1.335043786,17,0.1469067485,85,-0.2314024712,771.0117798,1.12461922
afmv2_96f2797cc383,afmv2_96f2797cc383,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_96f2797cc383.npy,data/plane_corrected_afm/6063/N63_Edg_000/N63_Edg_000_plane_corrected.npy,data/plane_corrected_afm/6063/N63_Edg_000/N63_Edg_000_plane_corrected.npy,physical_height,3,5.730515957,0.5167849243,4.466433048,0.5095158294,29.66212845,0.7599566493,0.9096114635,0.1718156295,0.9160107374,0.5244269335,0.09525278211,-0.7752402467,14.47572994,0.7887957899,9.427505493,0.4963027315,5.673935413,-0.6049944898,-4.140030861,-1.596673489,11,-0.2618257373,32,-0.7085330739,512,0.5038010569
afmv2_2b8aad145f0f,afmv2_2b8aad145f0f,6063,6063,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_2b8aad145f0f.npy,data/plane_corrected_afm/6063/N63_Edg_001/N63_Edg_001_plane_corrected.npy,data/plane_corrected_afm/6063/N63_Edg_001/N63_Edg_001_plane_corrected.npy,physical_height,3,6.17753315,0.6661847123,4.633197308,0.5819019749,30.57564163,0.8276187763,0.9747298956,0.2732115634,1.117819309,0.9482262294,0.1104794741,-0.6349978956,14.94671535,1.225422169,10.40677071,1.495933087,6.236895084,-0.07003745359,-3.98645854,-1.199188553,9,-0.3980698993,38,-0.6545182887,431.1578979,0.3100328608
afmv2_24c3885c93f7,afmv2_24c3885c93f7,6065,6065,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_24c3885c93f7.npy,data/plane_corrected_afm/6065/N65_Ctr_000/N65_Ctr_000_plane_corrected.npy,data/plane_corrected_afm/6065/N65_Ctr_000/N65_Ctr_000_plane_corrected.npy,physical_height,3,4.734302521,0.1838355916,3.767776251,0.2062549716,21.99541092,0.1920979395,1.345387578,0.8503627729,0.7405772805,0.1560155478,0.1739638746,-0.05028773066,14.81038952,1.099041495,9.810415268,0.8871756306,6.164561749,-0.1387727974,-3.919757843,-1.026549876,7,-0.5343140612,175,0.5788193071,93.62285614,-0.4989955351
afmv2_485224cc5805,afmv2_485224cc5805,6065,6065,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_485224cc5805.npy,data/plane_corrected_afm/6065/N65_Edg_000/N65_Edg_000_plane_corrected.npy,data/plane_corrected_afm/6065/N65_Edg_000/N65_Edg_000_plane_corrected.npy,physical_height,3,6.927293777,0.9167658543,5.540840149,0.9758758799,31.19889259,0.8737817509,1.286678791,0.7589472997,0.7248679996,0.123025957,0.181229189,0.01662797064,14.86435032,1.149065781,9.722187996,0.7971135538,6.065428257,-0.2329752097,-4.084198475,-1.452164816,50,2.394935421,77,-0.3034221848,212.7792206,-0.2133929443
afmv2_02a0adb35817,afmv2_02a0adb35817,6065,6065,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_02a0adb35817.npy,data/plane_corrected_afm/6065/N65_Edg_001/N65_Edg_001_plane_corrected.npy,data/plane_corrected_afm/6065/N65_Edg_001/N65_Edg_001_plane_corrected.npy,physical_height,3,5.606737137,0.4754162035,4.452381134,0.5034164177,25.44371986,0.4475074101,1.343295932,0.8471058702,0.7534538507,0.1830564279,0.1742949933,-0.04723802918,14.93620968,1.215682902,10.0511322,1.132898595,6.227412224,-0.07904861894,-3.970103025,-1.156856245,28,0.8962496393,134,0.2097182748,122.2686539,-0.4303352156
afmv2_f97f7d2b06ae,afmv2_f97f7d2b06ae,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_f97f7d2b06ae.npy,data/plane_corrected_afm/6099/N6099_1um_000/N6099_1um_000_plane_corrected.npy,data/plane_corrected_afm/6099/N6099_1um_000/N6099_1um_000_plane_corrected.npy,physical_height,0,10.19850349,2.010052746,8.853694916,2.413862575,35.76488113,1.211975554,1.857943773,1.648464207,1.591913939,1.943827996,0.1591233909,-0.1869729888,15.49630356,1.734917167,10.54839706,1.640504747,7.323818207,0.9628201425,-3.878696442,-0.9202723371,9,-0.3980698993,70,-0.3664394342,234.0571442,-0.1623924784
afmv2_fa8648316f40,afmv2_fa8648316f40,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fa8648316f40.npy,data/plane_corrected_afm/6099/N6099_1um_001/N6099_1um_001_plane_corrected.npy,data/plane_corrected_afm/6099/N6099_1um_001/N6099_1um_001_plane_corrected.npy,physical_height,0,10.18814182,2.006589722,8.921030998,2.443090657,35.51949692,1.193800428,1.899470806,1.713125965,1.642577291,2.05022136,0.06353975087,-1.067326674,15.61234665,1.842494754,10.69694042,1.792137266,7.2857728,0.926667183,-3.929907084,-1.05281874,9,-0.3980698993,62,-0.4384591478,264.2580566,-0.09000474767
afmv2_267e8c288c31,afmv2_267e8c288c31,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_267e8c288c31.npy,data/plane_corrected_afm/6099/N6099_1um_002/N6099_1um_002_plane_corrected.npy,data/plane_corrected_afm/6099/N6099_1um_002/N6099_1um_002_plane_corrected.npy,physical_height,2,13.65641117,3.165736873,10.72618198,3.226639371,73.46011353,4.003987384,1.985704541,1.847400544,1.71634233,2.205128416,0.05957126245,-1.10387763,15.83032608,2.044572286,11.03666782,2.138929755,7.91066885,1.52047977,-3.916468859,-1.018037134,12,-0.1937036563,57,-0.4834714689,287.4385986,-0.03444394838
afmv2_cd9c5efdc033,afmv2_cd9c5efdc033,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_cd9c5efdc033.npy,data/plane_corrected_afm/6099/N6099_1um_003/N6099_1um_003_plane_corrected.npy,data/plane_corrected_afm/6099/N6099_1um_003/N6099_1um_003_plane_corrected.npy,physical_height,0,10.32143688,2.051138912,9.148935318,2.542015422,34.17831039,1.094461376,0.9794083834,0.2804964384,0.8554902077,0.3973334326,0.0948015824,-0.7793959299,15.84696388,2.059996336,11.48624992,2.59786152,9.051381111,2.604450935,-3.465194702,0.149977247,17,0.1469067485,91,-0.177387686,720.1758423,1.002771969
afmv2_38a79c48d19d,afmv2_38a79c48d19d,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_38a79c48d19d.npy,data/plane_corrected_afm/6099/N6099_1um_004/N6099_1um_004_plane_corrected.npy,data/plane_corrected_afm/6099/N6099_1um_004/N6099_1um_004_plane_corrected.npy,physical_height,0,10.46141243,2.097920821,9.136377335,2.53656447,37.75395203,1.359302129,0.9602304101,0.2506344094,0.8538547754,0.3938990143,0.07259961218,-0.9838826631,15.83734322,2.051077516,11.37425232,2.483534779,8.296926498,1.887524263,-3.714233637,-0.4946000082,17,0.1469067485,80,-0.2764147922,819.2000122,1.24012026
