row_id,sample_id,group_id,split,network_input_path,descriptor_height_path,scan_size_um,height_shape,network_min,network_max,network_mean,network_std,physical_min,physical_max,physical_mean,physical_std,looks_per_image_normalized,network_ra,physical_ra,stored_ra,v3_table_ra,network_island_count,physical_island_count,stored_island_count,v3_table_island_count,network_rq,physical_rq,stored_rq,v3_table_rq,network_autocorrelation_length_px,physical_autocorrelation_length_px,stored_autocorrelation_length_px,v3_table_autocorrelation_length_px,network_psd_slope,physical_psd_slope,stored_psd_slope,v3_table_psd_slope,network_robust_range,physical_robust_range,stored_robust_range,v3_table_robust_range,network_height_std,physical_height_std,stored_height_std,scale_rq,scale_ra,scale_std,scale_range
afmv2_414aefa68931,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_414aefa68931.npy,data/plane_corrected_afm/6094/N6081_1um_000/N6081_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.09488749504089355,0.41597479581832886,-5.9104228019714355,3.8049707412719727,-3.901732270605862e-10,1.1276254653930664,True,0.3318998325613382,0.890080559047479,0.8900805712,0.8900805712,121.0,254.0,254,254,0.41597479795458264,1.127625466491852,1.127625465,1.127625465,3.0,7.0,7,7,-2.873603230649588,-2.5660439550821126,-2.566043854,-2.566043854,1.9998345166444778,5.331799554824829,5.331799507,5.331799507,0.41597479795458264,1.127625466491852,1.127625465,2.7108023660004745,2.681774655258326,2.7108023660004745,2.6661203766854946
afmv2_880cf334ebab,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_880cf334ebab.npy,data/plane_corrected_afm/6094/N6094_150nm_002/N6094_150nm_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.1319272816181183,0.41055893898010254,-17.876426696777344,12.978657722473145,1.395164872519672e-09,4.126557350158691,True,0.32267943857800896,3.202923732569035,3.202923775,3.202923775,83.0,86.0,86,86,0.4105589471781216,4.126557433889183,4.12655735,4.12655735,4.0,7.0,7,7,-3.352420139514403,-3.71199232285784,-3.711992264,-3.711992264,1.9996092218160628,19.737724113464356,19.7377243,19.7377243,0.4105589471781216,4.126557433889183,4.12655735,10.051071745609457,9.9260236310183,10.051071745609457,9.870790701564369
afmv2_398599b34d45,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_398599b34d45.npy,data/plane_corrected_afm/6094/N6094_1_um_008/N6094_1_um_008_plane_corrected.npy,1,256x256,-1.0,1.0,0.05914082005620003,0.41464442014694214,-7.3429999351501465,4.647896766662598,-2.3919710656628013e-10,1.390846610069275,True,0.32709628765285137,1.0808255518025425,1.080825567,1.080825567,72.0,101.0,101,101,0.41464439630130273,1.3908466056126094,1.39084661,1.39084661,4.0,8.0,8,8,-3.214075979521811,-3.4100037534723255,-3.410003662,-3.410003662,1.9991874247789383,6.546729111671448,6.546729088,6.546729088,0.41464439630130273,1.3908466056126094,1.39084661,3.3543118344759835,3.304303939241362,3.3543118344759835,3.2746950238521824
afmv2_3eebc33de042,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_3eebc33de042.npy,data/plane_corrected_afm/6094/N6094_1um_000/N6094_1um_000_plane_corrected.npy,1,512x512,-1.0,1.0,0.22083693742752075,0.39698266983032227,-20.8818416595459,12.655797004699707,-1.3751559890806675e-09,4.153931140899658,True,0.30622777045110566,3.155041188589673,3.155041218,3.155041218,65.0,126.0,126,126,0.3969826709305536,4.153930957519103,4.153931141,4.153931141,4.0,14.0,14,14,-3.1195975628564785,-3.4631687709709515,-3.463168859,-3.463168859,1.9987912046909333,20.605260167121887,20.60526085,20.60526085,0.3969826709305536,4.153930957519103,4.153931141,10.463758903586433,10.302923160567593,10.463758903586433,10.308860734809974
afmv2_59402c6de171,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_59402c6de171.npy,data/plane_corrected_afm/6094/N6094_1um_005/N6094_1um_005_plane_corrected.npy,1,256x256,-1.0,1.0,0.09845304489135742,0.4031594395637512,-6.841299533843994,4.2209343910217285,-2.864908310584724e-11,1.3001524209976196,True,0.3194125650718587,1.0170174206513112,1.017017365,1.017017365,88.0,133.0,133,133,0.40315943709723234,1.3001523729800164,1.300152421,1.300152421,4.0,8.0,8,8,-3.1425086245864535,-3.3595116097196867,-3.359511614,-3.359511614,1.999832488298416,6.298623597621917,6.298623562,6.298623562,0.40315943709723234,1.3001523729800164,1.300152421,3.2249086920578542,3.184024461976038,3.2249086920578542,3.1495755941944843
afmv2_7253c5ae4119,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_7253c5ae4119.npy,data/plane_corrected_afm/6094/N6094_1um_Edge_005/N6094_1um_Edge_005_plane_corrected.npy,1,256x256,-1.0,1.0,0.16640594601631165,0.4002751111984253,-20.8818416595459,11.167102813720703,2.382876118645072e-10,3.926283597946167,True,0.31100600158987857,3.008805176616464,3.008805275,3.008805275,64.0,76.0,76,76,0.40027510893033486,3.9262836236846663,3.926283598,3.926283598,4.0,8.0,8,8,-3.413749614294446,-3.727377567803311,-3.727377653,-3.727377653,1.9997352761030198,19.362940311431885,19.36293983,19.36293983,0.40027510893033486,3.9262836236846663,3.926283598,9.808962726103484,9.674428021437844,9.808962726103484,9.682751783608767
afmv2_04d5f811e638,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_04d5f811e638.npy,data/plane_corrected_afm/6094/N6094_1um_edge/N6094_1um_edge_plane_corrected.npy,1,256x256,-1.0,1.0,0.14381647109985352,0.3886793851852417,-21.883556365966797,13.125718116760254,1.5570549294352531e-09,4.058175086975098,True,0.30019489985776737,3.079812530670786,3.079812527,3.079812527,54.0,84.0,84,84,0.38867937593804575,4.05817523982437,4.058175087,4.058175087,5.0,9.0,9,9,-3.500585129579153,-3.3274351763494634,-3.327435255,-3.327435255,1.9999042224884032,20.3501262664795,20.35012627,20.35012627,0.38867937593804575,4.05817523982437,4.058175087,10.440932786902565,10.259376598769679,10.440932786902565,10.175550427689295
afmv2_ee2cd7454dfd,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_ee2cd7454dfd.npy,data/plane_corrected_afm/6094/N6094_1um_edge_002/N6094_1um_edge_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.1319272816181183,0.41055893898010254,-17.876426696777344,12.978657722473145,1.395164872519672e-09,4.126557350158691,True,0.32267943857800896,3.202923732569035,3.202923775,3.202923775,83.0,86.0,86,86,0.4105589471781216,4.126557433889183,4.12655735,4.12655735,4.0,7.0,7,7,-3.352420139514403,-3.71199232285784,-3.711992264,-3.711992264,1.9996092218160628,19.737724113464356,19.7377243,19.7377243,0.4105589471781216,4.126557433889183,4.12655735,10.051071745609457,9.9260236310183,10.051071745609457,9.870790701564369
afmv2_affc4ca923e4,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_affc4ca923e4.npy,data/plane_corrected_afm/6094/N6094_1um_edge_003/N6094_1um_edge_003_plane_corrected.npy,1,256x256,-1.0,1.0,0.16091209650039673,0.4062855541706085,-21.309240341186523,12.254746437072754,1.4370016288012266e-10,4.414046764373779,True,0.3182763112961387,3.3954159004388704,3.395415783,3.395415783,62.0,72.0,72,72,0.40628555367592367,4.41404681520393,4.414046764,4.414046764,4.0,8.0,8,8,-3.5669791895335843,-3.890237498619317,-3.89023757,-3.89023757,1.9997959780693053,21.264074087142944,21.26407433,21.26407433,0.40628555367592367,4.41404681520393,4.414046764,10.864395190198723,10.668138909275035,10.864395190198723,10.63312173858468
afmv2_070bba65e58a,6094,6094,val,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_070bba65e58a.npy,data/plane_corrected_afm/6094/N6094_1um_edge_006/N6094_1um_edge_006_plane_corrected.npy,1,256x256,-1.0,1.0,0.052828188985586166,0.4030824601650238,-22.695091247558594,22.919769287109375,-1.1920928955078125e-07,5.598615646362305,True,0.32041296536848485,4.382487941331784,4.382487774,4.382487774,26.0,42.0,42,42,0.4030824690410484,5.598615875665351,5.598615646,5.598615646,7.0,14.0,14,14,-3.880710973300034,-3.53311737581145,-3.533117294,-3.533117294,1.9998498034477235,27.100889492034916,27.10088921,27.10088921,0.4030824690410484,5.598615875665351,5.598615646,13.889504768055811,13.677623613925196,13.889504768055811,13.551462437485666
afmv2_2bab49f8c0b9,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_2bab49f8c0b9.npy,data/plane_corrected_afm/6095/N6095_100_nm_001/N6095_100_nm_001_plane_corrected.npy,1,256x256,-1.0,1.0,-0.004457344301044941,0.5310850143432617,-19.96731185913086,21.766845703125,0.0,9.867135047912598,True,0.4485218819893532,8.314344050886127,8.314344406,8.314344406,45.0,52.0,52,52,0.5310849769475482,9.867135055492508,9.867135048,9.867135048,5.0,9.0,9,9,-3.651348012973399,-3.6599537193027833,-3.659953833,-3.659953833,1.9999318772554397,36.88086252212525,36.88086319,36.88086319,0.5310849769475482,9.867135055492508,9.867135048,18.579201980452595,18.537209408845495,18.579201980452595,18.44105938885171
afmv2_e1baeb01b2c9,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_e1baeb01b2c9.npy,data/plane_corrected_afm/6095/N6095_1um/N6095_1um_plane_corrected.npy,1,256x256,-1.0,1.0,0.0879155844449997,0.4932224154472351,-23.666826248168945,21.642671585083008,-3.952663973905146e-09,8.617266654968262,True,0.40717558591006214,7.0787911164310895,7.078791142,7.078791142,68.0,73.0,73,73,0.49322241741245393,8.61726637570092,8.617266655,8.617266655,4.0,8.0,8,8,-3.334456651727554,-3.4800806137777203,-3.480080605,-3.480080605,1.9999184209108352,34.575703668594365,34.57570267,34.57570267,0.49322241741245393,8.61726637570092,8.617266655,17.47135992096399,17.385106969538857,17.47135992096399,17.288557026664787
afmv2_b928fd099e62,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b928fd099e62.npy,data/plane_corrected_afm/6095/N6095_1um_003/N6095_1um_003_plane_corrected.npy,1,256x256,-1.0,1.0,0.11424115300178528,0.48650941252708435,-26.328847885131836,21.141788482666016,-6.693881005048752e-10,8.149551391601562,True,0.401394849946482,6.690817204451147,6.690817356,6.690817356,79.0,80.0,80,80,0.4865093966080739,8.14955112780421,8.149551392,8.149551392,4.0,8.0,8,8,-3.30224730085279,-3.544637299421741,-3.544637203,-3.544637203,1.9999516165256501,33.420924758911134,33.42092514,33.42092514,0.4865093966080739,8.14955112780421,8.149551392,16.75106623761553,16.66891641819329,16.75106623761553,16.71086664434939
afmv2_842c2c47f61e,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_842c2c47f61e.npy,data/plane_corrected_afm/6095/N6095_1um_005/N6095_1um_005_plane_corrected.npy,1,256x256,-1.0,1.0,-0.43058645725250244,0.40674901008605957,-30.381576538085938,75.56498718261719,2.384185791015625e-07,20.102354049682617,True,0.2672043120629698,13.188893139161994,13.18889332,13.18889332,22.0,22.0,22,22,0.40674902302059596,20.102354847173817,20.10235405,20.10235405,17.0,33.0,33,33,-4.2217671889255195,-3.9393769697378276,-3.939377069,-3.939377069,1.9999632424116134,98.49135675430298,98.4913559,98.4913559,0.40674902302059596,20.102354847173817,20.10235405,49.422011386505346,49.358833460943096,49.422011386505346,49.24658346997381
afmv2_fb918a95fb2f,6095,6095,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fb918a95fb2f.npy,data/plane_corrected_afm/6095/N6095_1um_006/N6095_1um_006_plane_corrected.npy,1,256x256,-1.0,1.0,-0.2514037787914276,0.41721537709236145,-29.296119689941406,44.3102912902832,2.9802322387695312e-08,12.218841552734375,True,0.33058325564387026,9.592104992954974,9.592104912,9.592104912,34.0,45.0,45,45,0.4172153673179593,12.218841532384511,12.21884155,12.21884155,6.0,12.0,12,12,-3.9875353821364685,-3.910540152630121,-3.910540104,-3.910540104,1.999957998394966,57.452415275573756,57.45241547,57.45241547,0.4172153673179593,12.218841532384511,12.21884155,29.2866526248362,29.015701277043288,29.2866526248362,28.726810923870033
afmv2_c5238dd61b30,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_c5238dd61b30.npy,data/plane_corrected_afm/6097/N6097_1um_000/N6097_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,0.05567280203104019,0.5026553869247437,-24.65545082092285,22.391679763793945,3.863533493131399e-09,8.890719413757324,True,0.42432712883882734,7.477584626506367,7.477584839,7.477584839,67.0,70.0,70,70,0.502655395648431,8.890719740717786,8.890719414,8.890719414,4.0,8.0,8,8,-3.4458017603184814,-3.600949121085694,-3.600949049,-3.600949049,1.9998002326488495,35.148894405365,35.14889526,35.14889526,0.502655395648431,8.890719740717786,8.890719414,17.687504834696263,17.622216724555894,17.687504834696263,17.576202778418665
afmv2_a77c91932c55,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_a77c91932c55.npy,data/plane_corrected_afm/6097/N6097_2um_002/N6097_2um_002_plane_corrected.npy,1,256x256,-1.0,1.0,0.04132179915904999,0.5085331201553345,-28.955568313598633,23.82537078857422,-2.61206878349185e-09,9.694090843200684,True,0.4332530258270876,8.232851450956005,8.232851028,8.232851028,63.0,76.0,76,76,0.508533131988505,9.694090491652734,9.694090843,9.694090843,4.0,9.0,9,9,-3.4454332909456964,-3.512363212693105,-3.512363195,-3.512363195,1.9997328025102616,37.92456102371216,37.92456055,37.92456055,0.508533131988505,9.694090491652734,9.694090843,19.062849363907052,19.00240958557496,19.062849363907052,18.96481418722817
afmv2_e49cd22a41ac,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_e49cd22a41ac.npy,data/plane_corrected_afm/6097/N6097_2um_003/N6097_2um_003_plane_corrected.npy,1,256x256,-1.0,1.0,-0.18174655735492706,0.5758398771286011,-16.18353271484375,24.9549617767334,1.1175870895385742e-08,10.040760040283203,True,0.5079505648268112,8.85018092903314,8.850180626,8.850180626,51.0,69.0,69,69,0.575839852375505,10.04076035394004,10.04076004,10.04076004,5.0,9.0,9,9,-3.7810297204244114,-3.856535521388089,-3.856535435,-3.856535435,1.9999935686588288,34.5671907901764,34.56719208,34.56719208,0.575839852375505,10.04076035394004,10.04076004,17.436723617719437,17.423311522550748,17.436723617719437,17.283650973616247
afmv2_6b6db3c8aeeb,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_6b6db3c8aeeb.npy,data/plane_corrected_afm/6097/N6097_2um_005/N6097_2um_005_plane_corrected.npy,1,256x256,-1.0,1.0,0.007087990641593933,0.5039463043212891,-19.699031829833984,21.512134552001953,2.9802322387695312e-08,8.57429027557373,True,0.41866508497419297,7.110120186676342,7.110120296,7.110120296,49.0,53.0,53,53,0.5039463012553558,8.57429044606149,8.574290276,8.574290276,5.0,9.0,9,9,-3.893417153894446,-4.111901969916025,-4.11190176,-4.11190176,1.9999027383327483,33.74217929840089,33.74217987,33.74217987,0.5039463012553558,8.57429044606149,8.574290276,17.01429383389162,16.98283530644696,17.01429383389162,16.871910144255622
afmv2_79f63463b280,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_79f63463b280.npy,data/plane_corrected_afm/6097/N6097_2um_008/N6097_2um_008_plane_corrected.npy,1,256x256,-1.0,1.0,-0.060697585344314575,0.46500739455223083,-20.057205200195312,26.478809356689453,2.9802322387695312e-08,9.224106788635254,True,0.378940072189798,7.489807508370049,7.489807606,7.489807606,47.0,51.0,51,51,0.46500741106163074,9.22410682256049,9.224106789,9.224106789,5.0,9.0,9,9,-4.029346911777061,-4.192862496950372,-4.192862511,-4.192862511,1.9999720978736877,39.28234167098999,39.282341,39.282341,0.46500741106163074,9.22410682256049,9.224106789,19.83647271664226,19.765150370844555,19.83647271664226,19.64144485453264
afmv2_5ea4f4fca681,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_5ea4f4fca681.npy,data/plane_corrected_afm/6097/N6097_2um_011/N6097_2um_011_plane_corrected.npy,1,128x128,-1.0,1.0,-0.09745585918426514,0.5302804708480835,-16.740493774414062,20.597082138061523,-7.450580596923828e-09,8.94769287109375,True,0.4494584673275783,7.574222510131786,7.574222565,7.574222565,44.0,44.0,44,44,0.5302804360136227,8.947692659211125,8.947692871,8.947692871,5.0,5.0,5,5,-3.7587452261613525,-3.7663321856293357,-3.76633215,-3.76633215,1.9998683059215545,33.646882915496825,33.6468811,33.6468811,0.5302804360136227,8.947692659211125,8.947692871,16.873510790771963,16.851885236843195,16.873510790771963,16.82454930450637
afmv2_050afb9e8b26,6097,6097,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_050afb9e8b26.npy,data/plane_corrected_afm/6097/N6097_2um_cs_001/N6097_2um_cs_001_plane_corrected.npy,1,128x128,-1.0,1.0,-0.05062621831893921,0.523352324962616,-23.850582122802734,24.951887130737305,1.1175870895385742e-08,10.352816581726074,True,0.4517639046718077,8.912078307841643,8.912077904,8.912077904,63.0,63.0,63,63,0.5233523288508793,10.352815979823053,10.35281563,10.35281563,4.0,4.0,4,4,-3.4197225628060024,-3.3985379151678896,-3.398537874,-3.398537874,1.9998919534683228,39.30933595657349,39.30933762,39.30933762,0.5233523288508793,10.352815979823053,10.35281563,19.781732895991215,19.72729165761038,19.781732895991215,19.655729845005414
afmv2_f97f7d2b06ae,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_f97f7d2b06ae.npy,data/plane_corrected_afm/6099/N6099_1um_000/N6099_1um_000_plane_corrected.npy,1,256x256,-1.0,1.0,-0.18264921009540558,0.5644434690475464,-15.50984001159668,26.943965911865234,0.0,10.198502540588379,True,0.49132880034181603,8.853694445550211,8.853694916,8.853694916,67.0,70.0,70,70,0.5644434593003327,10.198503237359406,10.19850349,10.19850349,5.0,9.0,9,9,-3.713320242328421,-3.878696499557229,-3.878696442,-3.878696442,1.9999668043851853,35.76488022804261,35.76488113,35.76488113,0.5644434593003327,10.198503237359406,10.19850349,18.068245932021547,18.019897142994104,18.068245932021547,17.882736928244753
afmv2_fa8648316f40,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_fa8648316f40.npy,data/plane_corrected_afm/6099/N6099_1um_001/N6099_1um_001_plane_corrected.npy,1,256x256,-1.0,1.0,-0.15356001257896423,0.5673490762710571,-15.844998359680176,27.862613677978516,2.9802322387695312e-08,10.188141822814941,True,0.4983759647261281,8.921030645822617,8.921030998,8.921030998,63.0,62.0,62,62,0.5673490938236924,10.188142226380345,10.18814182,10.18814182,4.0,9.0,9,9,-3.7232896239873816,-3.9299070317222773,-3.929907084,-3.929907084,1.999944937825203,35.51949644088745,35.51949692,35.51949692,0.5673490938236924,10.188142226380345,10.18814182,17.95744866307371,17.900202411897972,17.95744866307371,17.76023717908572
afmv2_267e8c288c31,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_267e8c288c31.npy,data/plane_corrected_afm/6099/N6099_1um_002/N6099_1um_002_plane_corrected.npy,1,256x256,-1.0,1.0,-0.5213143825531006,0.36319535970687866,-18.945388793945312,70.24765014648438,1.1920928955078125e-07,13.656411170959473,True,0.28963658719419494,10.726181530739044,10.72618198,10.72618198,50.0,57.0,57,57,0.36319536740996855,13.656411066603257,13.65641117,13.65641117,6.0,12.0,12,12,-3.968615628347544,-3.9164688994317287,-3.916468859,-3.916468859,1.999598585367203,73.46011304855352,73.46011353,73.46011353,0.36319536740996855,13.656411066603257,13.65641117,37.60073032866672,37.0332409819046,37.60073032866672,36.73742999526249
afmv2_cd9c5efdc033,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_cd9c5efdc033.npy,data/plane_corrected_afm/6099/N6099_1um_003/N6099_1um_003_plane_corrected.npy,1,512x512,-1.0,1.0,-0.15233425796031952,0.6023740172386169,-15.65114688873291,21.81159019470215,0.0,10.32143783569336,True,0.534282968787776,9.148935266867483,9.148935318,9.148935318,55.0,91.0,91,91,0.6023740342550616,10.321437287840068,10.32143688,10.32143688,4.0,17.0,17,17,-3.428469500145688,-3.465194768344997,-3.465194702,-3.465194702,1.9999221807718277,34.178308792114265,34.17831039,34.17831039,0.6023740342550616,10.321437287840068,10.32143688,17.13459860633649,17.123763625902804,17.13459860633649,17.089819354333013
afmv2_38a79c48d19d,6099,6099,test,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_38a79c48d19d.npy,data/plane_corrected_afm/6099/N6099_1um_004/N6099_1um_004_plane_corrected.npy,1,512x512,-1.0,1.0,-0.1982024610042572,0.5519010424613953,-16.28436851501465,29.589536666870117,8.940696716308594e-08,10.461413383483887,True,0.48318667781199204,9.136377372634104,9.136377335,9.136377335,57.0,80.0,80,80,0.5519010419481839,10.461412881401914,10.46141243,10.46141243,5.0,17.0,17,17,-3.4495264029555117,-3.7142335802097652,-3.714233637,-3.714233637,1.9998440647125244,37.75395223617554,37.75395203,37.75395203,0.5519010419481839,10.461412881401914,10.46141243,18.95523306945324,18.90858707861368,18.95523306945324,18.878448026197802
afmv2_aec547ed6bf8,6101,6101,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_aec547ed6bf8.npy,data/plane_corrected_afm/6101/N6101_1um_002/N6101_1um_002_plane_corrected.npy,1,256x256,-1.0,1.0,-0.2523203194141388,0.3718060255050659,-4.846645832061768,9.628710746765137,7.450580596923828e-08,2.127042770385742,True,0.28379064395357445,1.6089081742230034,1.608908176,1.608908176,11.0,76.0,76,76,0.37180602951118713,2.1270426529840956,2.12704277,2.12704277,26.0,51.0,51,51,-3.5078706379961586,-3.223488429625498,-3.223488331,-3.223488331,1.9997624361515047,11.230270767211914,11.23027039,11.23027039,0.37180602951118713,2.1270426529840956,2.12704277,5.720839588805259,5.669348896809319,5.720839588805259,5.615802439425907
afmv2_b3b9b3394602,6101,6101,train,reports/afm_prior_v2/20260703_052537/data/standardized_tensors/afmv2_b3b9b3394602.npy,data/plane_corrected_afm/6101/N6101_5um_001/N6101_5um_001_plane_corrected.npy,1,256x256,-1.0,1.0,-0.03364161401987076,0.4302963316440582,-2.633669853210449,2.1393415927886963,7.450580596923828e-09,0.7078356742858887,True,0.3335515891389953,0.5443351684305724,0.5443351865,0.5443351865,36.0,343.0,343,343,0.4302963492446852,0.7078356912819648,0.7078356743,0.7078356743,14.0,27.0,27,27,-2.9012950194513043,-2.7482405398543306,-2.748240471,-2.748240471,1.9998736983537673,3.2407209038734437,3.240720987,3.240720987,0.4302963492446852,0.7078356912819648,0.7078356743,1.6449958093403638,1.631936966139714,1.6449958093403638,1.6204627854954554
